# STN,YYYYMMDD,   FG,  FXX,   TG,   DR,   RH,  VVN
330,20230608,86,130,156,0,0,     
330,20230609,59,110,213,0,0,     
330,20230610,65,100,251,0,0,     
330,20230611,45,100,257,0,0,     
330,20230612,67,120,234,0,0,     
330,20230613,76,140,225,0,0,     
330,20230614,58,110,217,0,0,     
330,20230615,46,100,189,0,0,     
330,20230616,45,90,187,0,0,     
330,20230617,43,80,197,0,0,     
330,20230618,55,180,224,0,0,     
330,20230619,58,150,196,3,1,     
330,20230620,53,180,218,28,141,     
330,20230621,44,100,187,0,0,     
330,20230622,56,100,180,0,0,     
330,20230623,35,90,186,0,0,     
330,20230624,36,80,190,0,0,     
330,20230625,35,130,246,0,0,     
330,20230626,75,140,191,0,0,     
330,20230627,40,80,178,0,0,     
330,20230628,50,90,196,0,0,     
330,20230629,64,130,174,0,0,     
330,20230630,73,200,182,14,16,     
330,20230701,75,140,178,81,108,     
330,20230702,94,150,175,0,0,     
330,20230703,104,210,170,19,88,     
330,20230704,68,190,173,24,104,     
330,20230705,117,280,158,55,113,     
330,20230706,47,110,179,0,0,     
330,20230707,55,90,231,0,0,     
330,20230708,39,90,232,0,0,     
330,20230709,32,110,199,0,-1,     
330,20230710,41,90,200,0,0,     
330,20230711,70,140,208,4,5,     
330,20230712,87,160,185,5,4,     
330,20230713,73,130,188,0,0,     
330,20230714,63,120,202,0,0,     
330,20230715,90,200,200,10,22,     
330,20230716,115,220,187,4,5,     
330,20230717,83,160,182,1,2,     
330,20230718,39,80,183,0,0,     
330,20230719,47,90,182,4,7,     
330,20230720,34,70,172,0,0,     
330,20230721,45,120,165,10,19,     
330,20230722,75,160,168,43,44,     
330,20230723,98,210,183,41,13,     
330,20230724,74,130,174,0,0,     
330,20230725,68,110,168,0,0,     
330,20230726,62,130,178,3,4,     
330,20230727,92,160,175,102,139,     
330,20230728,60,130,194,0,-1,     
330,20230729,85,160,190,4,3,     
330,20230730,94,190,179,63,97,     
330,20230731,106,190,177,75,170,     
330,20230801,98,160,180,3,2,     
330,20230802,101,230,175,79,178,     
330,20230803,110,200,172,27,76,     
330,20230804,66,130,170,7,21,     
330,20230805,67,130,156,56,131,     
330,20230806,126,210,156,55,69,     
330,20230807,102,190,169,2,4,     
330,20230808,79,140,166,14,15,     
330,20230809,42,90,168,0,0,     
330,20230810,39,70,190,0,0,     
330,20230811,60,140,207,0,0,     
330,20230812,75,170,195,27,44,     
330,20230813,66,140,188,0,0,     
330,20230814,50,100,209,0,0,     
330,20230815,42,110,186,5,2,     
330,20230816,54,100,190,0,0,     
330,20230817,67,110,190,0,0,     
330,20230818,41,80,215,0,0,     
330,20230819,65,140,219,0,0,     
330,20230820,33,90,195,0,0,     
330,20230821,31,60,192,0,0,     
330,20230822,40,80,190,0,0,     
330,20230823,33,60,193,0,0,     
330,20230824,51,110,210,12,11,     
330,20230825,39,100,188,7,97,     
330,20230826,68,130,173,11,36,     
330,20230827,68,140,159,24,39,     
330,20230828,40,100,172,5,10,     
330,20230829,40,90,164,2,5,     
330,20230830,72,150,155,36,75,     
330,20230831,53,130,167,0,-1,     
330,20230901,30,70,168,13,26,     
330,20230902,39,90,177,0,0,     
330,20230903,33,70,182,0,0,     
330,20230904,38,80,199,0,0,     
330,20230905,35,60,231,0,0,     
330,20230906,30,60,231,0,0,     
330,20230907,40,90,233,0,0,     
330,20230908,28,60,218,0,0,     
330,20230909,21,50,226,0,0,     
330,20230910,42,80,257,0,0,     
330,20230911,37,90,207,6,4,     
330,20230912,33,70,200,0,0,     
330,20230913,72,210,171,0,-1,     
330,20230914,33,60,161,0,0,     
330,20230915,36,70,177,0,0,     
330,20230916,39,90,201,15,15,     
330,20230917,48,100,177,2,1,     
330,20230918,98,220,190,25,57,     
330,20230919,120,250,172,33,28,     
330,20230920,110,190,192,2,1,     
330,20230921,49,160,152,115,277,     
330,20230922,65,150,135,49,147,     
330,20230923,72,130,149,26,91,     
330,20230924,76,140,162,0,0,     
330,20230925,56,120,164,0,0,     
330,20230926,44,100,183,0,0,     
330,20230927,54,150,193,0,0,     
330,20230928,64,150,180,0,0,     
330,20230929,72,140,176,12,14,     
330,20230930,46,100,167,0,0,     
331,20230101,85,180,     ,     ,     ,     
331,20230102,65,130,     ,     ,     ,     
331,20230103,83,180,     ,     ,     ,     
331,20230104,116,190,     ,     ,     ,     
331,20230105,76,140,     ,     ,     ,     
331,20230106,79,150,     ,     ,     ,     
331,20230107,103,170,     ,     ,     ,     
331,20230108,82,140,     ,     ,     ,     
331,20230109,84,180,     ,     ,     ,     
331,20230110,96,170,     ,     ,     ,     
331,20230111,103,190,     ,     ,     ,     
331,20230112,124,200,     ,     ,     ,     
331,20230113,115,180,     ,     ,     ,     
331,20230114,108,190,     ,     ,     ,     
331,20230115,113,210,     ,     ,     ,     
331,20230116,88,200,     ,     ,     ,     
331,20230117,44,130,     ,     ,     ,     
331,20230118,72,120,     ,     ,     ,     
331,20230119,63,130,     ,     ,     ,     
331,20230120,61,150,     ,     ,     ,     
331,20230121,45,80,     ,     ,     ,     
331,20230122,48,110,     ,     ,     ,     
331,20230123,45,90,     ,     ,     ,     
331,20230124,45,90,     ,     ,     ,     
331,20230125,31,80,     ,     ,     ,     
331,20230126,52,110,     ,     ,     ,     
331,20230127,57,110,     ,     ,     ,     
331,20230128,29,60,     ,     ,     ,     
331,20230129,72,130,     ,     ,     ,     
331,20230130,86,160,     ,     ,     ,     
331,20230131,76,140,     ,     ,     ,     
331,20230201,103,190,     ,     ,     ,     
331,20230202,88,130,     ,     ,     ,     
331,20230203,82,150,     ,     ,     ,     
331,20230204,27,50,     ,     ,     ,     
331,20230205,70,150,     ,     ,     ,     
331,20230206,24,50,     ,     ,     ,     
331,20230207,29,60,     ,     ,     ,     
331,20230208,26,70,     ,     ,     ,     
331,20230209,49,90,     ,     ,     ,     
331,20230210,53,100,     ,     ,     ,     
331,20230211,44,90,     ,     ,     ,     
331,20230212,21,50,     ,     ,     ,     
331,20230213,21,40,     ,     ,     ,     
331,20230214,28,50,     ,     ,     ,     
331,20230215,44,70,     ,     ,     ,     
331,20230216,68,120,     ,     ,     ,     
331,20230217,95,160,     ,     ,     ,     
331,20230218,98,160,     ,     ,     ,     
331,20230219,71,120,     ,     ,     ,     
331,20230220,83,160,     ,     ,     ,     
331,20230221,39,90,     ,     ,     ,     
331,20230222,33,70,     ,     ,     ,     
331,20230223,38,110,     ,     ,     ,     
331,20230224,63,120,     ,     ,     ,     
331,20230225,58,150,     ,     ,     ,     
331,20230226,72,150,     ,     ,     ,     
331,20230227,51,110,     ,     ,     ,     
331,20230228,48,100,     ,     ,     ,     
331,20230301,54,100,     ,     ,     ,     
331,20230302,63,110,     ,     ,     ,     
331,20230303,48,110,     ,     ,     ,     
331,20230304,46,90,     ,     ,     ,     
331,20230305,43,100,     ,     ,     ,     
331,20230306,65,140,     ,     ,     ,     
331,20230307,50,120,     ,     ,     ,     
331,20230308,64,130,     ,     ,     ,     
331,20230309,44,80,     ,     ,     ,     
331,20230310,78,230,     ,     ,     ,     
331,20230311,18,80,     ,     ,     ,     
331,20230312,74,140,     ,     ,     ,     
331,20230313,112,240,     ,     ,     ,     
331,20230314,83,150,     ,     ,     ,     
331,20230315,41,100,     ,     ,     ,     
331,20230316,82,140,     ,     ,     ,     
331,20230317,43,100,     ,     ,     ,     
331,20230318,55,110,     ,     ,     ,     
331,20230319,45,110,     ,     ,     ,     
331,20230320,67,110,     ,     ,     ,     
331,20230321,63,110,     ,     ,     ,     
331,20230322,97,170,     ,     ,     ,     
331,20230323,96,160,     ,     ,     ,     
331,20230324,101,200,     ,     ,     ,     
331,20230325,115,210,     ,     ,     ,     
331,20230326,55,120,     ,     ,     ,     
331,20230327,64,130,     ,     ,     ,     
331,20230328,63,130,     ,     ,     ,     
331,20230329,57,100,     ,     ,     ,     
331,20230330,89,170,     ,     ,     ,     
331,20230331,108,200,     ,     ,     ,     
331,20230401,85,140,     ,     ,     ,     
331,20230402,65,110,     ,     ,     ,     
331,20230403,60,120,     ,     ,     ,     
331,20230404,39,70,     ,     ,     ,     
331,20230405,22,60,     ,     ,     ,     
331,20230406,59,120,     ,     ,     ,     
331,20230407,53,90,     ,     ,     ,     
331,20230408,37,70,     ,     ,     ,     
331,20230409,30,70,     ,     ,     ,     
331,20230410,82,140,     ,     ,     ,     
331,20230411,85,140,     ,     ,     ,     
331,20230412,95,230,     ,     ,     ,     
331,20230413,85,160,     ,     ,     ,     
331,20230414,39,100,     ,     ,     ,     
331,20230415,62,120,     ,     ,     ,     
331,20230416,58,110,     ,     ,     ,     
331,20230417,50,100,     ,     ,     ,     
331,20230418,73,130,     ,     ,     ,     
331,20230419,75,140,     ,     ,     ,     
331,20230420,68,140,     ,     ,     ,     
331,20230421,50,160,     ,     ,     ,     
331,20230422,26,80,     ,     ,     ,     
331,20230423,75,180,     ,     ,     ,     
331,20230424,88,170,     ,     ,     ,     
331,20230425,53,100,     ,     ,     ,     
331,20230426,30,80,     ,     ,     ,     
331,20230427,54,90,     ,     ,     ,     
331,20230428,68,130,     ,     ,     ,     
331,20230429,45,90,     ,     ,     ,     
331,20230430,36,70,     ,     ,     ,     
331,20230501,38,100,     ,     ,     ,     
331,20230502,52,90,     ,     ,     ,     
331,20230503,54,100,     ,     ,     ,     
331,20230504,53,150,     ,     ,     ,     
331,20230505,29,80,     ,     ,     ,     
331,20230506,29,80,     ,     ,     ,     
331,20230507,28,60,     ,     ,     ,     
331,20230508,34,70,     ,     ,     ,     
331,20230509,55,110,     ,     ,     ,     
331,20230510,44,110,     ,     ,     ,     
331,20230511,36,80,     ,     ,     ,     
331,20230512,67,160,     ,     ,     ,     
331,20230513,60,100,     ,     ,     ,     
331,20230514,53,120,     ,     ,     ,     
331,20230515,65,140,     ,     ,     ,     
331,20230516,58,110,     ,     ,     ,     
331,20230517,57,110,     ,     ,     ,     
331,20230518,48,80,     ,     ,     ,     
331,20230519,53,100,     ,     ,     ,     
331,20230520,68,140,     ,     ,     ,     
331,20230521,59,100,     ,     ,     ,     
331,20230522,60,120,     ,     ,     ,     
331,20230523,71,120,     ,     ,     ,     
331,20230524,43,90,     ,     ,     ,     
331,20230525,61,100,     ,     ,     ,     
331,20230526,75,130,     ,     ,     ,     
331,20230527,53,100,     ,     ,     ,     
331,20230528,68,130,     ,     ,     ,     
331,20230529,84,130,     ,     ,     ,     
331,20230530,66,120,     ,     ,     ,     
331,20230531,72,130,     ,     ,     ,     
331,20230601,69,120,     ,     ,     ,     
331,20230602,60,100,     ,     ,     ,     
331,20230603,63,140,     ,     ,     ,     
331,20230604,65,110,     ,     ,     ,     
331,20230605,65,110,     ,     ,     ,     
331,20230606,65,110,     ,     ,     ,     
331,20230607,58,100,     ,     ,     ,     
331,20230608,64,110,     ,     ,     ,     
331,20230609,56,110,     ,     ,     ,     
331,20230610,55,100,     ,     ,     ,     
331,20230611,40,100,     ,     ,     ,     
331,20230612,57,100,     ,     ,     ,     
331,20230613,58,110,     ,     ,     ,     
331,20230614,52,100,     ,     ,     ,     
331,20230615,45,110,     ,     ,     ,     
331,20230616,35,80,     ,     ,     ,     
331,20230617,26,70,     ,     ,     ,     
331,20230618,49,160,     ,     ,     ,     
331,20230619,49,130,     ,     ,     ,     
331,20230620,47,150,     ,     ,     ,     
331,20230621,45,90,     ,     ,     ,     
331,20230622,40,90,     ,     ,     ,     
331,20230623,34,90,     ,     ,     ,     
331,20230624,33,60,     ,     ,     ,     
331,20230625,38,110,     ,     ,     ,     
331,20230626,77,130,     ,     ,     ,     
331,20230627,49,100,     ,     ,     ,     
331,20230628,40,80,     ,     ,     ,     
331,20230629,55,110,     ,     ,     ,     
331,20230630,54,120,     ,     ,     ,     
331,20230701,87,130,     ,     ,     ,     
331,20230702,85,140,     ,     ,     ,     
331,20230703,103,200,     ,     ,     ,     
331,20230704,65,160,     ,     ,     ,     
331,20230705,115,210,     ,     ,     ,     
331,20230706,42,100,     ,     ,     ,     
331,20230707,49,80,     ,     ,     ,     
331,20230708,20,70,     ,     ,     ,     
331,20230709,43,110,     ,     ,     ,     
331,20230710,39,80,     ,     ,     ,     
331,20230711,59,120,     ,     ,     ,     
331,20230712,86,130,     ,     ,     ,     
331,20230713,73,130,     ,     ,     ,     
331,20230714,53,110,     ,     ,     ,     
331,20230715,76,200,     ,     ,     ,     
331,20230716,92,170,     ,     ,     ,     
331,20230717,73,160,     ,     ,     ,     
331,20230718,31,70,     ,     ,     ,     
331,20230719,63,100,     ,     ,     ,     
331,20230720,25,60,     ,     ,     ,     
331,20230721,49,110,     ,     ,     ,     
331,20230722,65,140,     ,     ,     ,     
331,20230723,90,160,     ,     ,     ,     
331,20230724,64,130,     ,     ,     ,     
331,20230725,53,100,     ,     ,     ,     
331,20230726,49,110,     ,     ,     ,     
331,20230727,89,160,     ,     ,     ,     
331,20230728,51,110,     ,     ,     ,     
331,20230729,73,140,     ,     ,     ,     
331,20230730,99,180,     ,     ,     ,     
331,20230731,100,160,     ,     ,     ,     
331,20230801,85,150,     ,     ,     ,     
331,20230802,98,180,     ,     ,     ,     
331,20230803,93,170,     ,     ,     ,     
331,20230804,56,100,     ,     ,     ,     
331,20230805,60,130,     ,     ,     ,     
331,20230806,109,210,     ,     ,     ,     
331,20230807,89,160,     ,     ,     ,     
331,20230808,80,130,     ,     ,     ,     
331,20230809,37,90,     ,     ,     ,     
331,20230810,24,50,     ,     ,     ,     
331,20230811,38,80,     ,     ,     ,     
331,20230812,55,120,     ,     ,     ,     
331,20230813,46,100,     ,     ,     ,     
331,20230814,41,80,     ,     ,     ,     
331,20230815,45,100,     ,     ,     ,     
331,20230816,35,80,     ,     ,     ,     
331,20230817,53,90,     ,     ,     ,     
331,20230818,43,80,     ,     ,     ,     
331,20230819,48,110,     ,     ,     ,     
331,20230820,30,80,     ,     ,     ,     
331,20230821,25,60,     ,     ,     ,     
331,20230822,36,70,     ,     ,     ,     
331,20230823,31,70,     ,     ,     ,     
331,20230824,46,110,     ,     ,     ,     
331,20230825,38,110,     ,     ,     ,     
331,20230826,68,120,     ,     ,     ,     
331,20230827,68,120,     ,     ,     ,     
331,20230828,41,90,     ,     ,     ,     
331,20230829,36,90,     ,     ,     ,     
331,20230830,73,180,     ,     ,     ,     
331,20230831,56,100,     ,     ,     ,     
331,20230901,24,60,     ,     ,     ,     
331,20230902,26,60,     ,     ,     ,     
331,20230903,29,70,     ,     ,     ,     
331,20230904,42,100,     ,     ,     ,     
331,20230905,35,70,     ,     ,     ,     
331,20230906,25,60,     ,     ,     ,     
331,20230907,38,70,     ,     ,     ,     
331,20230908,22,70,     ,     ,     ,     
331,20230909,24,50,     ,     ,     ,     
331,20230910,25,60,     ,     ,     ,     
331,20230911,35,90,     ,     ,     ,     
331,20230912,30,80,     ,     ,     ,     
331,20230913,55,120,     ,     ,     ,     
331,20230914,26,60,     ,     ,     ,     
331,20230915,33,60,     ,     ,     ,     
331,20230916,39,80,     ,     ,     ,     
331,20230917,37,90,     ,     ,     ,     
331,20230918,93,180,     ,     ,     ,     
331,20230919,111,200,     ,     ,     ,     
331,20230920,95,160,     ,     ,     ,     
331,20230921,51,140,     ,     ,     ,     
331,20230922,70,120,     ,     ,     ,     
331,20230923,69,120,     ,     ,     ,     
331,20230924,62,120,     ,     ,     ,     
331,20230925,42,110,     ,     ,     ,     
331,20230926,29,60,     ,     ,     ,     
331,20230927,40,100,     ,     ,     ,     
331,20230928,55,110,     ,     ,     ,     
331,20230929,68,120,     ,     ,     ,     
331,20230930,38,70,     ,     ,     ,     
340,20230101,48,150,124,59,39,58
340,20230102,44,150,91,37,12,59
340,20230103,39,130,73,22,28,1
340,20230104,77,150,115,35,20,25
340,20230105,55,130,106,8,2,30
340,20230106,52,140,112,11,7,41
340,20230107,52,150,108,20,18,70
340,20230108,43,120,88,19,33,60
340,20230109,54,130,69,60,128,43
340,20230110,50,140,72,45,27,48
340,20230111,70,160,99,37,35,33
340,20230112,78,170,101,192,377,27
340,20230113,79,170,84,7,7,59
340,20230114,64,190,89,115,106,27
340,20230115,67,180,60,23,8,59
340,20230116,41,150,43,112,137,9
340,20230117,15,90,0,16,25,9
340,20230118,33,100,8,2,1,2
340,20230119,35,80,21,25,35,8
340,20230120,31,90,12,76,182,15
340,20230121,30,80,-8,0,0,1
340,20230122,26,80,4,0,0,7
340,20230123,31,70,23,0,0,38
340,20230124,32,80,14,0,0,59
340,20230125,16,60,-6,17,2,5
340,20230126,28,110,45,60,13,8
340,20230127,45,110,42,0,0,66
340,20230128,17,60,20,0,0,58
340,20230129,38,110,34,0,-1,57
340,20230130,55,140,60,4,1,27
340,20230131,54,130,56,5,2,58
340,20230201,76,180,70,0,-1,63
340,20230202,67,140,85,0,-1,65
340,20230203,64,140,90,24,15,25
340,20230204,16,50,77,20,13,5
340,20230205,40,120,64,15,8,36
340,20230206,10,60,20,0,0,2
340,20230207,13,40,-12,0,0,1
340,20230208,14,40,0,0,0,31
340,20230209,25,70,24,0,0,0
340,20230210,33,90,46,0,0,0
340,20230211,25,60,68,0,0,45
340,20230212,12,30,68,0,0,58
340,20230213,15,60,48,0,0,0
340,20230214,11,40,39,0,0,0
340,20230215,22,70,58,0,0,0
340,20230216,42,120,90,15,4,31
340,20230217,68,150,108,0,-1,56
340,20230218,75,150,107,38,19,14
340,20230219,52,120,82,0,-1,56
340,20230220,61,130,81,0,0,56
340,20230221,27,70,72,7,1,6
340,20230222,20,80,67,32,23,1
340,20230223,20,90,71,32,6,5
340,20230224,34,110,47,13,8,29
340,20230225,35,120,34,12,14,65
340,20230226,51,140,22,0,0,65
340,20230227,32,100,10,0,0,65
340,20230228,30,110,12,0,-1,65
340,20230301,35,100,10,0,0,62
340,20230302,45,100,31,0,0,46
340,20230303,37,90,37,0,0,29
340,20230304,23,80,59,0,-1,60
340,20230305,25,100,34,13,19,10
340,20230306,43,130,42,74,99,8
340,20230307,30,110,27,162,146,13
340,20230308,43,100,7,115,85,3
340,20230309,26,60,43,112,148,16
340,20230310,43,170,57,101,132,23
340,20230311,10,60,22,0,0,4
340,20230312,49,130,85,51,34,16
340,20230313,74,210,136,14,13,57
340,20230314,52,140,67,44,50,40
340,20230315,20,100,52,14,15,9
340,20230316,33,130,100,27,6,66
340,20230317,22,70,124,0,-1,65
340,20230318,28,100,123,17,30,59
340,20230319,33,100,84,0,0,15
340,20230320,36,100,83,31,6,31
340,20230321,37,110,111,14,14,61
340,20230322,54,130,115,32,7,40
340,20230323,58,140,131,66,23,62
340,20230324,68,170,111,32,32,43
340,20230325,81,210,101,15,8,16
340,20230326,34,110,73,85,84,58
340,20230327,31,120,42,4,2,65
340,20230328,25,100,44,17,5,28
340,20230329,38,110,126,0,-1,70
340,20230330,70,180,134,5,3,63
340,20230331,61,150,106,179,224,32
340,20230401,55,120,88,167,77,25
340,20230402,45,120,50,0,-1,58
340,20230403,40,120,40,0,0,50
340,20230404,25,90,37,0,0,70
340,20230405,15,60,57,0,0,6
340,20230406,28,90,74,114,137,2
340,20230407,26,90,81,0,-1,38
340,20230408,20,90,92,0,-1,37
340,20230409,19,80,108,0,0,48
340,20230410,40,140,111,45,39,58
340,20230411,57,140,101,37,24,61
340,20230412,54,190,93,94,91,59
340,20230413,58,140,88,26,50,65
340,20230414,24,90,93,0,0,26
340,20230415,43,120,101,0,-1,70
340,20230416,32,80,87,0,-1,50
340,20230417,36,100,103,0,0,35
340,20230418,59,130,92,0,0,58
340,20230419,59,140,112,0,0,69
340,20230420,45,130,77,0,-1,75
340,20230421,37,110,99,13,4,29
340,20230422,14,60,81,31,40,5
340,20230423,38,160,110,49,33,26
340,20230424,55,150,82,64,104,57
340,20230425,28,100,63,5,5,62
340,20230426,15,60,52,0,0,59
340,20230427,33,90,87,0,-1,65
340,20230428,44,110,114,32,7,14
340,20230429,28,80,107,0,0,58
340,20230430,30,90,120,0,0,57
340,20230501,29,90,123,4,1,50
340,20230502,34,90,101,0,0,50
340,20230503,40,100,99,0,0,70
340,20230504,39,120,157,0,-1,69
340,20230505,17,70,140,32,98,1
340,20230506,16,80,144,0,-1,1
340,20230507,17,60,159,0,-1,9
340,20230508,24,80,142,0,0,0
340,20230509,24,90,135,133,187,40
340,20230510,28,100,129,31,103,16
340,20230511,25,80,135,13,2,4
340,20230512,43,120,150,71,44,40
340,20230513,38,90,159,0,0,36
340,20230514,25,100,125,0,0,15
340,20230515,34,110,104,20,16,17
340,20230516,31,100,100,0,0,62
340,20230517,32,110,104,0,0,61
340,20230518,28,80,96,0,0,65
340,20230519,37,120,134,0,0,67
340,20230520,48,130,156,0,0,70
340,20230521,36,100,158,0,0,50
340,20230522,37,100,143,0,0,3
340,20230523,40,110,122,0,0,58
340,20230524,23,70,115,0,0,62
340,20230525,39,110,129,0,0,59
340,20230526,58,120,131,0,0,62
340,20230527,38,90,150,0,0,62
340,20230528,48,120,167,0,0,56
340,20230529,61,120,135,0,0,68
340,20230530,53,110,136,0,0,70
340,20230531,54,120,169,0,0,62
340,20230601,49,110,142,0,0,60
340,20230602,42,100,139,0,0,70
340,20230603,44,120,170,0,0,65
340,20230604,42,110,168,0,0,70
340,20230605,46,100,158,0,0,70
340,20230606,48,100,170,0,0,66
340,20230607,44,90,177,0,0,65
340,20230608,48,110,192,0,0,63
340,20230609,46,120,225,0,0,69
340,20230610,41,120,247,0,0,75
340,20230611,33,100,250,0,-1,71
340,20230612,38,120,246,0,0,76
340,20230613,42,100,229,0,0,75
340,20230614,37,120,205,0,0,80
340,20230615,29,100,203,0,0,75
340,20230616,27,120,202,0,0,70
340,20230617,21,70,212,0,0,21
340,20230618,24,110,208,22,4,63
340,20230619,34,110,213,0,-1,62
340,20230620,26,130,215,45,231,37
340,20230621,30,80,203,2,1,16
340,20230622,20,70,179,67,66,22
340,20230623,22,80,200,0,0,0
340,20230624,22,70,202,0,0,62
340,20230625,25,100,247,0,0,47
340,20230626,50,110,192,0,0,70
340,20230627,30,90,185,17,2,62
340,20230628,22,80,193,6,1,63
340,20230629,31,100,179,9,8,45
340,20230630,31,100,172,0,-1,3
340,20230701,53,120,178,36,44,25
340,20230702,57,130,181,0,-1,66
340,20230703,68,200,171,2,1,61
340,20230704,41,120,172,28,30,60
340,20230705,77,190,164,28,81,57
340,20230706,29,80,172,0,0,64
340,20230707,26,90,219,0,0,58
340,20230708,22,80,244,0,0,68
340,20230709,25,100,208,5,58,60
340,20230710,26,80,203,0,0,60
340,20230711,38,110,212,0,-1,65
340,20230712,54,120,182,12,24,62
340,20230713,39,130,178,6,4,60
340,20230714,26,90,204,0,-1,70
340,20230715,46,170,208,6,35,57
340,20230716,52,150,187,2,2,60
340,20230717,46,120,172,2,2,68
340,20230718,23,70,183,0,0,70
340,20230719,40,110,184,0,-1,70
340,20230720,15,70,168,0,-1,56
340,20230721,30,120,161,5,3,56
340,20230722,36,130,166,41,16,59
340,20230723,49,130,183,17,14,62
340,20230724,38,130,168,23,25,62
340,20230725,30,100,159,0,-1,65
340,20230726,31,110,170,20,25,59
340,20230727,51,140,170,168,175,21
340,20230728,35,80,191,0,-1,7
340,20230729,45,110,190,8,10,70
340,20230730,64,170,174,57,210,37
340,20230731,55,130,171,71,166,26
340,20230801,61,150,176,3,6,61
340,20230802,55,160,180,83,146,35
340,20230803,57,140,161,72,117,38
340,20230804,30,100,163,1,11,16
340,20230805,23,100,146,51,72,3
340,20230806,56,150,144,124,407,19
340,20230807,54,120,162,2,1,70
340,20230808,52,140,158,63,124,28
340,20230809,25,90,156,0,0,2
340,20230810,18,70,183,0,0,62
340,20230811,22,80,205,0,-1,     
340,20230812,38,120,197,44,92,     
340,20230813,26,100,183,0,0,     
340,20230814,23,80,199,0,0,     
340,20230815,28,90,193,0,0,63
340,20230816,25,70,190,0,0,56
340,20230817,39,90,185,0,0,59
340,20230818,33,70,210,0,0,38
340,20230819,28,100,217,0,-1,50
340,20230820,18,60,200,0,0,64
340,20230821,16,70,196,0,0,65
340,20230822,18,70,180,0,0,3
340,20230823,18,50,187,0,0,2
340,20230824,24,70,201,21,75,1
340,20230825,24,80,188,8,5,1
340,20230826,35,100,160,3,1,65
340,20230827,37,110,156,17,107,65
340,20230828,22,70,159,4,3,56
340,20230829,18,80,138,0,0,61
340,20230830,39,130,139,30,76,49
340,20230831,33,110,156,0,0,17
340,20230901,15,60,170,54,121,2
340,20230902,20,70,173,0,-1,0
340,20230903,20,50,173,0,0,5
340,20230904,30,80,182,0,0,49
340,20230905,24,80,216,0,0,65
340,20230906,18,60,218,0,0,65
340,20230907,21,80,213,0,0,59
340,20230908,14,70,217,0,0,0
340,20230909,15,60,219,0,0,0
340,20230910,15,50,242,0,0,50
340,20230911,22,80,207,6,44,0
340,20230912,18,50,192,12,31,2
340,20230913,33,100,163,0,-1,15
340,20230914,13,60,150,0,0,5
340,20230915,17,60,158,0,0,12
340,20230916,26,70,188,22,33,10
340,20230917,23,70,181,5,1,16
340,20230918,53,210,185,21,123,60
340,20230919,64,160,167,6,2,69
340,20230920,45,130,189,0,0,70
340,20230921,28,100,154,122,147,39
340,20230922,33,100,132,27,30,58
340,20230923,38,110,127,0,-1,59
340,20230924,24,100,138,0,0,58
340,20230925,19,70,149,0,0,8
340,20230926,13,50,158,0,0,32
340,20230927,19,100,178,0,0,5
340,20230928,33,100,170,0,-1,63
340,20230929,33,120,160,13,40,2
340,20230930,16,70,138,0,0,1
343,20230101,66,180,     ,     ,     ,     
343,20230102,49,120,     ,     ,     ,     
343,20230103,58,160,     ,     ,     ,     
343,20230104,108,200,     ,     ,     ,     
343,20230105,70,160,     ,     ,     ,     
343,20230106,73,150,     ,     ,     ,     
343,20230107,75,170,     ,     ,     ,     
343,20230108,64,130,     ,     ,     ,     
343,20230109,68,130,     ,     ,     ,     
343,20230110,76,170,     ,     ,     ,     
343,20230111,89,170,     ,     ,     ,     
343,20230112,114,240,     ,     ,     ,     
343,20230113,97,180,     ,     ,     ,     
343,20230114,85,200,     ,     ,     ,     
343,20230115,92,210,     ,     ,     ,     
343,20230116,66,180,     ,     ,     ,     
343,20230117,37,110,     ,     ,     ,     
343,20230118,60,170,     ,     ,     ,     
343,20230119,56,150,     ,     ,     ,     
343,20230120,45,140,     ,     ,     ,     
343,20230121,28,60,     ,     ,     ,     
343,20230122,34,80,     ,     ,     ,     
343,20230123,37,90,     ,     ,     ,     
343,20230124,37,80,     ,     ,     ,     
343,20230125,29,70,     ,     ,     ,     
343,20230126,48,130,     ,     ,     ,     
343,20230127,53,120,     ,     ,     ,     
343,20230128,20,50,     ,     ,     ,     
343,20230129,65,130,     ,     ,     ,     
343,20230130,84,180,     ,     ,     ,     
343,20230131,68,140,     ,     ,     ,     
343,20230201,91,180,     ,     ,     ,     
343,20230202,74,140,     ,     ,     ,     
343,20230203,68,150,     ,     ,     ,     
343,20230204,15,50,     ,     ,     ,     
343,20230205,63,170,     ,     ,     ,     
343,20230206,21,50,     ,     ,     ,     
343,20230207,19,70,     ,     ,     ,     
343,20230208,25,60,     ,     ,     ,     
343,20230209,38,80,     ,     ,     ,     
343,20230210,50,120,     ,     ,     ,     
343,20230211,35,90,     ,     ,     ,     
343,20230212,19,60,     ,     ,     ,     
343,20230213,27,70,     ,     ,     ,     
343,20230214,18,50,     ,     ,     ,     
343,20230215,35,110,     ,     ,     ,     
343,20230216,61,130,     ,     ,     ,     
343,20230217,86,180,     ,     ,     ,     
343,20230218,80,160,     ,     ,     ,     
343,20230219,62,130,     ,     ,     ,     
343,20230220,83,150,     ,     ,     ,     
343,20230221,41,90,     ,     ,     ,     
343,20230222,30,80,     ,     ,     ,     
343,20230223,28,90,     ,     ,     ,     
343,20230224,58,150,     ,     ,     ,     
343,20230225,52,140,     ,     ,     ,     
343,20230226,52,140,     ,     ,     ,     
