Datum,Uur,Aantal_check_ins
12-8-2023,23,77.8
13-8-2023,0,38.4
13-8-2023,1,7.7
13-8-2023,2,3.2
13-8-2023,3,2.4
13-8-2023,4,2.7
13-8-2023,5,4.2
13-8-2023,6,5.9
13-8-2023,7,16.2
13-8-2023,8,32.0
13-8-2023,9,56.3
13-8-2023,10,76.3
13-8-2023,11,98.8
13-8-2023,12,116.7
13-8-2023,13,128.1
13-8-2023,14,126.3
13-8-2023,15,123.4
13-8-2023,16,122.4
13-8-2023,17,115.2
13-8-2023,18,99.0
13-8-2023,19,86.1
13-8-2023,20,77.3
13-8-2023,21,67.5
13-8-2023,22,55.8
13-8-2023,23,40.2
14-8-2023,0,14.8
14-8-2023,1,1.5
14-8-2023,2,0.7
14-8-2023,3,0.7
14-8-2023,4,1.8
14-8-2023,5,14.9
14-8-2023,6,66.5
14-8-2023,7,145.1
14-8-2023,8,164.0
14-8-2023,9,105.6
14-8-2023,10,96.3
14-8-2023,11,107.2
14-8-2023,12,122.1
14-8-2023,13,126.1
14-8-2023,14,133.0
14-8-2023,15,150.6
14-8-2023,16,187.5
14-8-2023,17,223.1
14-8-2023,18,137.9
14-8-2023,19,83.1
14-8-2023,20,65.9
14-8-2023,21,58.5
14-8-2023,22,49.0
14-8-2023,23,32.7
15-8-2023,0,11.7
15-8-2023,1,1.3
15-8-2023,2,0.6
15-8-2023,3,0.7
15-8-2023,4,1.7
15-8-2023,5,15.5
15-8-2023,6,73.1
15-8-2023,7,166.9
15-8-2023,8,195.7
15-8-2023,9,128.1
15-8-2023,10,107.8
15-8-2023,11,115.2
15-8-2023,12,131.2
15-8-2023,13,134.3
15-8-2023,14,141.5
15-8-2023,15,164.9
15-8-2023,16,212.8
15-8-2023,17,254.1
15-8-2023,18,155.4
15-8-2023,19,91.3
15-8-2023,20,72.0
15-8-2023,21,66.2
15-8-2023,22,56.6
15-8-2023,23,36.9
16-8-2023,0,13.0
16-8-2023,1,1.5
16-8-2023,2,0.8
16-8-2023,3,0.9
16-8-2023,4,1.9
16-8-2023,5,15.1
16-8-2023,6,64.7
16-8-2023,7,137.1
16-8-2023,8,165.2
16-8-2023,9,124.5
16-8-2023,10,114.2
16-8-2023,11,123.7
16-8-2023,12,138.8
16-8-2023,13,142.5
16-8-2023,14,151.1
16-8-2023,15,169.7
16-8-2023,16,200.8
16-8-2023,17,230.4
16-8-2023,18,156.1
16-8-2023,19,99.4
16-8-2023,20,80.5
16-8-2023,21,74.0
16-8-2023,22,62.4
16-8-2023,23,40.8
17-8-2023,0,14.5
17-8-2023,1,1.5
17-8-2023,2,0.7
17-8-2023,3,0.8
17-8-2023,4,2.1
17-8-2023,5,16.0
17-8-2023,6,71.9
17-8-2023,7,159.9
17-8-2023,8,192.1
17-8-2023,9,128.8
17-8-2023,10,110.9
17-8-2023,11,124.0
17-8-2023,12,140.6
17-8-2023,13,142.4
17-8-2023,14,151.4
17-8-2023,15,175.1
17-8-2023,16,211.7
17-8-2023,17,223.1
17-8-2023,18,138.0
17-8-2023,19,85.5
17-8-2023,20,70.2
17-8-2023,21,68.0
17-8-2023,22,56.3
17-8-2023,23,39.1
18-8-2023,0,15.6
18-8-2023,1,2.1
18-8-2023,2,0.9
18-8-2023,3,1.0
18-8-2023,4,1.6
18-8-2023,5,13.9
18-8-2023,6,51.8
18-8-2023,7,100.2
18-8-2023,8,123.4
18-8-2023,9,107.8
18-8-2023,10,106.3
18-8-2023,11,120.1
18-8-2023,12,136.1
18-8-2023,13,142.8
18-8-2023,14,149.9
18-8-2023,15,166.3
18-8-2023,16,181.2
18-8-2023,17,194.6
18-8-2023,18,156.5
18-8-2023,19,110.4
18-8-2023,20,93.8
18-8-2023,21,85.1
18-8-2023,22,80.6
18-8-2023,23,64.2
19-8-2023,0,28.5
19-8-2023,1,6.2
19-8-2023,2,2.0
19-8-2023,3,1.5
19-8-2023,4,2.1
19-8-2023,5,4.6
19-8-2023,6,13.6
19-8-2023,7,31.3
19-8-2023,8,56.1
19-8-2023,9,81.8
19-8-2023,10,100.6
19-8-2023,11,124.9
19-8-2023,12,142.1
19-8-2023,13,156.9
19-8-2023,14,157.3
19-8-2023,15,150.3
19-8-2023,16,140.7
19-8-2023,17,133.5
19-8-2023,18,114.6
19-8-2023,19,95.7
19-8-2023,20,84.8
19-8-2023,21,79.6
19-8-2023,22,80.4
19-8-2023,23,72.4
20-8-2023,0,36.1
20-8-2023,1,8.2
20-8-2023,2,2.7
20-8-2023,3,2.1
20-8-2023,4,2.4
20-8-2023,5,3.5
20-8-2023,6,5.3
20-8-2023,7,14.8
20-8-2023,8,31.6
20-8-2023,9,56.2
20-8-2023,10,75.7
20-8-2023,11,97.6
20-8-2023,12,112.1
20-8-2023,13,120.3
20-8-2023,14,120.6
20-8-2023,15,117.4
20-8-2023,16,118.4
20-8-2023,17,113.5
20-8-2023,18,99.8
20-8-2023,19,88.0
20-8-2023,20,80.9
20-8-2023,21,69.6
20-8-2023,22,55.9
20-8-2023,23,35.2
21-8-2023,0,10.2
21-8-2023,1,1.1
21-8-2023,2,0.6
21-8-2023,3,0.6
21-8-2023,4,1.7
21-8-2023,5,14.3
21-8-2023,6,66.8
21-8-2023,7,153.0
21-8-2023,8,172.9
21-8-2023,9,115.7
21-8-2023,10,107.2
21-8-2023,11,130.0
21-8-2023,12,152.5
21-8-2023,13,153.8
21-8-2023,14,160.5
21-8-2023,15,181.5
21-8-2023,16,222.4
21-8-2023,17,255.5
21-8-2023,18,158.4
21-8-2023,19,97.8
21-8-2023,20,81.3
21-8-2023,21,71.4
21-8-2023,22,57.8
21-8-2023,23,37.7
22-8-2023,0,12.6
22-8-2023,1,1.4
22-8-2023,2,0.5
22-8-2023,3,0.8
22-8-2023,4,1.8
22-8-2023,5,17.0
22-8-2023,6,81.9
22-8-2023,7,202.6
22-8-2023,8,245.1
22-8-2023,9,156.2
22-8-2023,10,130.1
22-8-2023,11,142.1
22-8-2023,12,162.4
22-8-2023,13,164.1
22-8-2023,14,175.3
22-8-2023,15,197.0
22-8-2023,16,247.6
22-8-2023,17,287.2
22-8-2023,18,179.7
22-8-2023,19,105.7
22-8-2023,20,82.9
22-8-2023,21,74.2
22-8-2023,22,66.8
22-8-2023,23,45.4
23-8-2023,0,15.1
23-8-2023,1,1.4
23-8-2023,2,0.7
23-8-2023,3,0.7
23-8-2023,4,2.0
23-8-2023,5,16.3
23-8-2023,6,71.3
23-8-2023,7,172.1
23-8-2023,8,216.0
23-8-2023,9,152.3
23-8-2023,10,130.7
23-8-2023,11,146.6
23-8-2023,12,174.1
23-8-2023,13,174.6
23-8-2023,14,181.3
23-8-2023,15,198.1
23-8-2023,16,231.0
23-8-2023,17,253.4
23-8-2023,18,168.3
23-8-2023,19,106.4
23-8-2023,20,87.9
23-8-2023,21,83.5
23-8-2023,22,69.0
23-8-2023,23,45.0
24-8-2023,0,15.3
24-8-2023,1,1.5
24-8-2023,2,0.7
24-8-2023,3,0.9
24-8-2023,4,1.9
24-8-2023,5,16.8
24-8-2023,6,79.9
24-8-2023,7,208.1
24-8-2023,8,259.2
24-8-2023,9,163.3
24-8-2023,10,132.8
24-8-2023,11,146.0
24-8-2023,12,174.2
24-8-2023,13,171.1
24-8-2023,14,185.7
24-8-2023,15,211.6
24-8-2023,16,253.4
24-8-2023,17,285.8
24-8-2023,18,185.8
24-8-2023,19,116.7
24-8-2023,20,95.9
24-8-2023,21,89.2
24-8-2023,22,77.3
24-8-2023,23,53.7
25-8-2023,0,19.7
25-8-2023,1,2.4
25-8-2023,2,1.2
25-8-2023,3,1.5
25-8-2023,4,2.5
25-8-2023,5,16.1
25-8-2023,6,62.3
25-8-2023,7,144.8
25-8-2023,8,188.3
25-8-2023,9,147.9
25-8-2023,10,136.6
25-8-2023,11,149.1
25-8-2023,12,173.8
25-8-2023,13,181.0
25-8-2023,14,195.7
25-8-2023,15,215.1
25-8-2023,16,225.6
25-8-2023,17,239.8
25-8-2023,18,189.0
25-8-2023,19,135.9
25-8-2023,20,110.8
25-8-2023,21,97.5
25-8-2023,22,88.1
25-8-2023,23,74.6
26-8-2023,0,38.5
26-8-2023,1,7.8
26-8-2023,2,2.8
26-8-2023,3,2.5
26-8-2023,4,3.0
26-8-2023,5,5.4
26-8-2023,6,16.7
26-8-2023,7,40.0
26-8-2023,8,72.5
26-8-2023,9,104.1
26-8-2023,10,124.1
26-8-2023,11,146.0
26-8-2023,12,163.8
26-8-2023,13,177.1
26-8-2023,14,176.4
26-8-2023,15,172.3
26-8-2023,16,166.3
26-8-2023,17,165.8
26-8-2023,18,140.9
26-8-2023,19,119.0
26-8-2023,20,102.4
26-8-2023,21,93.0
26-8-2023,22,89.6
26-8-2023,23,84.4
27-8-2023,0,45.5
27-8-2023,1,9.8
27-8-2023,2,3.4
27-8-2023,3,2.6
27-8-2023,4,3.0
27-8-2023,5,4.5
27-8-2023,6,6.5
27-8-2023,7,21.4
27-8-2023,8,42.7
27-8-2023,9,68.2
27-8-2023,10,89.7
27-8-2023,11,114.2
27-8-2023,12,131.5
27-8-2023,13,139.2
27-8-2023,14,133.6
27-8-2023,15,127.2
27-8-2023,16,124.4
27-8-2023,17,134.9
27-8-2023,18,118.8
27-8-2023,19,101.7
27-8-2023,20,93.5
27-8-2023,21,79.7
27-8-2023,22,61.5
27-8-2023,23,41.3
28-8-2023,0,15.4
28-8-2023,1,1.7
28-8-2023,2,0.7
28-8-2023,3,0.7
28-8-2023,4,1.9
28-8-2023,5,16.6
28-8-2023,6,82.6
28-8-2023,7,229.4
28-8-2023,8,278.7
28-8-2023,9,173.1
28-8-2023,10,136.6
28-8-2023,11,148.6
28-8-2023,12,179.2
28-8-2023,13,177.1
28-8-2023,14,198.8
28-8-2023,15,235.4
28-8-2023,16,273.2
28-8-2023,17,292.4
28-8-2023,18,173.0
28-8-2023,19,101.7
28-8-2023,20,80.0
28-8-2023,21,72.8
28-8-2023,22,57.4
28-8-2023,23,36.6
29-8-2023,0,13.1
29-8-2023,1,1.4
29-8-2023,2,0.6
29-8-2023,3,0.8
29-8-2023,4,1.9
29-8-2023,5,17.5
29-8-2023,6,90.8
29-8-2023,7,265.9
29-8-2023,8,329.7
29-8-2023,9,196.1
29-8-2023,10,147.3
29-8-2023,11,163.7
29-8-2023,12,200.7
29-8-2023,13,196.6
29-8-2023,14,224.5
29-8-2023,15,256.8
29-8-2023,16,298.3
29-8-2023,17,326.8
29-8-2023,18,190.5
29-8-2023,19,108.6
29-8-2023,20,84.1
29-8-2023,21,76.8
29-8-2023,22,62.1
29-8-2023,23,39.3
30-8-2023,0,13.3
30-8-2023,1,1.5
30-8-2023,2,0.8
30-8-2023,3,0.8
30-8-2023,4,2.1
30-8-2023,5,16.6
30-8-2023,6,79.8
30-8-2023,7,239.3
30-8-2023,8,319.1
30-8-2023,9,196.7
30-8-2023,10,147.5
30-8-2023,11,167.7
30-8-2023,12,205.1
30-8-2023,13,201.2
30-8-2023,14,223.9
30-8-2023,15,257.5
30-8-2023,16,284.5
30-8-2023,17,297.0
30-8-2023,18,189.7
30-8-2023,19,113.2
30-8-2023,20,88.7
30-8-2023,21,81.8
30-8-2023,22,67.8
30-8-2023,23,46.9
31-8-2023,0,15.5
31-8-2023,1,1.6
31-8-2023,2,0.7
31-8-2023,3,0.9
31-8-2023,4,1.9
31-8-2023,5,17.4
31-8-2023,6,88.6
31-8-2023,7,267.0
31-8-2023,8,342.2
31-8-2023,9,208.4
31-8-2023,10,156.3
31-8-2023,11,172.6
31-8-2023,12,214.1
31-8-2023,13,211.1
31-8-2023,14,236.0
31-8-2023,15,275.6
31-8-2023,16,311.9
31-8-2023,17,333.3
31-8-2023,18,218.9
31-8-2023,19,133.3
31-8-2023,20,103.8
31-8-2023,21,100.6
31-8-2023,22,95.2
31-8-2023,23,61.7
1-9-2023,0,21.6
1-9-2023,1,2.6
1-9-2023,2,1.4
1-9-2023,3,1.5
1-9-2023,4,2.6
1-9-2023,5,15.8
1-9-2023,6,68.2
1-9-2023,7,194.7
1-9-2023,8,250.3
1-9-2023,9,175.1
1-9-2023,10,148.1
1-9-2023,11,170.0
1-9-2023,12,212.9
1-9-2023,13,221.3
1-9-2023,14,238.5
1-9-2023,15,262.4
1-9-2023,16,273.8
1-9-2023,17,273.2
1-9-2023,18,205.4
1-9-2023,19,146.9
1-9-2023,20,116.3
1-9-2023,21,100.8
1-9-2023,22,92.2
1-9-2023,23,78.8
2-9-2023,0,39.5
2-9-2023,1,7.4
2-9-2023,2,2.9
2-9-2023,3,2.5
2-9-2023,4,2.9
2-9-2023,5,5.5
2-9-2023,6,15.4
2-9-2023,7,35.3
2-9-2023,8,68.0
2-9-2023,9,100.0
2-9-2023,10,122.9
2-9-2023,11,150.2
2-9-2023,12,174.8
2-9-2023,13,194.4
2-9-2023,14,193.8
2-9-2023,15,189.3
2-9-2023,16,179.2
2-9-2023,17,169.8
2-9-2023,18,143.9
2-9-2023,19,119.9
2-9-2023,20,106.9
2-9-2023,21,95.7
2-9-2023,22,93.3
2-9-2023,23,90.8
3-9-2023,0,52.6
3-9-2023,1,10.7
3-9-2023,2,3.6
3-9-2023,3,2.9
3-9-2023,4,2.8
3-9-2023,5,4.3
3-9-2023,6,5.8
3-9-2023,7,18.3
3-9-2023,8,36.0
3-9-2023,9,63.2
3-9-2023,10,87.9
3-9-2023,11,113.4
3-9-2023,12,131.8
3-9-2023,13,142.9
3-9-2023,14,146.1
3-9-2023,15,139.5
3-9-2023,16,139.7
3-9-2023,17,138.9
3-9-2023,18,120.3
3-9-2023,19,103.7
3-9-2023,20,95.0
3-9-2023,21,79.9
3-9-2023,22,56.9
3-9-2023,23,33.8
4-9-2023,0,10.4
4-9-2023,1,1.3
4-9-2023,2,0.5
4-9-2023,3,0.7
4-9-2023,4,1.7
4-9-2023,5,17.7
4-9-2023,6,99.7
4-9-2023,7,342.5
4-9-2023,8,411.4
4-9-2023,9,234.3
4-9-2023,10,179.0
4-9-2023,11,185.8
4-9-2023,12,227.3
4-9-2023,13,222.0
4-9-2023,14,260.6
4-9-2023,15,318.2
4-9-2023,16,364.3
4-9-2023,17,373.2
4-9-2023,18,203.8
4-9-2023,19,113.9
4-9-2023,20,84.9
4-9-2023,21,74.0
4-9-2023,22,57.7
4-9-2023,23,33.8
5-9-2023,0,10.5
5-9-2023,1,1.2
5-9-2023,2,0.5
5-9-2023,3,0.6
5-9-2023,4,1.8
5-9-2023,5,17.9
5-9-2023,6,106.8
5-9-2023,7,376.7
5-9-2023,8,453.3
5-9-2023,9,252.5
5-9-2023,10,189.5
5-9-2023,11,196.0
5-9-2023,12,246.9
5-9-2023,13,239.7
5-9-2023,14,276.0
5-9-2023,15,323.4
5-9-2023,16,367.9
5-9-2023,17,380.8
5-9-2023,18,216.1
5-9-2023,19,121.4
5-9-2023,20,91.3
5-9-2023,21,85.1
5-9-2023,22,67.8
5-9-2023,23,40.0
6-9-2023,0,12.4
6-9-2023,1,1.5
6-9-2023,2,0.6
6-9-2023,3,0.7
6-9-2023,4,1.9
6-9-2023,5,16.2
6-9-2023,6,86.5
6-9-2023,7,308.5
6-9-2023,8,388.0
6-9-2023,9,230.1
6-9-2023,10,179.0
6-9-2023,11,193.2
6-9-2023,12,249.1
6-9-2023,13,234.2
6-9-2023,14,261.6
6-9-2023,15,300.3
6-9-2023,16,327.3
6-9-2023,17,328.4
6-9-2023,18,197.9
6-9-2023,19,117.6
6-9-2023,20,93.3
6-9-2023,21,86.7
6-9-2023,22,71.4
6-9-2023,23,41.7

